"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","parameter"
"a_backward[5]",3.04624469198017,0.0173280917707834,0.472083269973736,2.09633169234899,2.73190905523486,3.05398088490992,3.37709635217726,3.93348823295851,742.225277989567,1.00127321273647,"a_backward[5]"
"a_backward[6]",3.91759327761799,0.0616555306942135,1.17586595743977,2.05399396125334,3.17291539784455,3.76363568599409,4.43305441406823,6.92662088715993,363.723661222777,1.00961113146762,"a_backward[6]"
"a_treatment[1]",0.030846887266681,0.0222184823309117,0.668636188136323,-1.31040883111555,-0.412099045548239,0.0383874675398782,0.473832912031907,1.33907987490761,905.630363644167,1.00112835775216,"a_treatment[1]"
"a_treatment[2]",0.085541950056903,0.0147021392684826,0.44298010327502,-0.792905493261219,-0.211539030902136,0.0820436351982204,0.382993053236915,0.978440800620742,907.835947340809,1.00043982638164,"a_treatment[2]"
"a_treatment[3]",-0.00467420618689035,0.0118678926151393,0.334818124487338,-0.640755929955914,-0.230948821986252,-0.00633056636576561,0.208072684074284,0.652651150659463,795.922354586455,1.00108766393963,"a_treatment[3]"
"a_treatment[4]",-0.0800803492677511,0.0097976686284186,0.249344467432481,-0.577766785865628,-0.242109534769348,-0.0783205545158618,0.0862034464317447,0.411137253361659,647.670295056871,1.00170046263567,"a_treatment[4]"
"a_treatment[5]",-0.0250949982587842,0.00837974125182062,0.171976449917988,-0.368765424058179,-0.133331691049417,-0.0210769929871835,0.0898444679470107,0.308916730446252,421.188729749891,1.00632390103046,"a_treatment[5]"
"a_treatment[6]",0.177958772841316,0.0516785998880659,0.654016017860287,-0.777414995979333,-0.190906255150357,0.0919163356911763,0.4037335351903,1.82246737054157,160.160454328683,1.0102342049971,"a_treatment[6]"
"sigma_rw2_backward",0.956808624633504,0.0867013885342838,3.07758908954288,0.00811663583722508,0.0536491474345888,0.197461697091336,0.684805688399613,6.50231645180217,1259.99598638346,1.00320182628373,"sigma_rw2_backward"
"sigma_rw2_treatment",0.419808133352996,0.0883855495805896,2.31062388672827,0.00599787476749334,0.026440042481888,0.0741445774009583,0.230687313862883,2.82052327910857,683.433061021113,1.00227968358275,"sigma_rw2_treatment"
"z_b[1]",-0.96214773250293,0.00918848972317403,0.488538009635582,-1.89300400538354,-1.29394473102989,-0.978777189957463,-0.653566831638812,0.0637774629235243,2826.88700580187,1.00037618050744,"z_b[1]"
"z_b[2]",2.61138748071207,0.00857635057657365,0.480129505546569,1.67720764879341,2.29113882634917,2.61271148122943,2.93348315433104,3.56340672754926,3134.09199668884,0.999761790710226,"z_b[2]"
"z_b[3]",0.882956939964368,0.00818878393441355,0.417142145655261,0.0925387653901691,0.622124579450366,0.878642637741939,1.15369807897537,1.67802493367839,2594.95192911205,0.999797701482607,"z_b[3]"
"z_b[4]",-0.365269531264264,0.00645911641341826,0.391427953081173,-1.13209744746592,-0.627597818434319,-0.359321846988334,-0.0980404738105602,0.391673126355625,3672.46317419827,1.00008522698848,"z_b[4]"
"z_b[5]",1.43564763352169,0.00733180620572528,0.408601330860401,0.654532512936168,1.1634268306877,1.42928017667749,1.71205309124354,2.25192120074365,3105.82941891726,0.999879212698479,"z_b[5]"
"z_b[6]",-0.144789219151303,0.00645693492282189,0.404354337720136,-0.960954202442057,-0.410262778941793,-0.145714979074231,0.122683704591793,0.645602906752043,3921.67314391926,0.999695022628013,"z_b[6]"
"z_b[7]",0.358708999527633,0.00754752817112051,0.420100200638245,-0.46295200117187,0.0747979372322227,0.365870865768209,0.647830439197897,1.16293643610517,3098.10614042059,0.999881162665226,"z_b[7]"
"z_b[8]",0.941997536763189,0.00909190296417131,0.618889838182117,-0.257911287680521,0.529502433876586,0.944766173384143,1.34967419566775,2.17442188584285,4633.58484632094,1.00045597970522,"z_b[8]"
"z_b[9]",-0.49735601598201,0.00698208712071115,0.40843258416685,-1.29432188982803,-0.764584008650061,-0.498555443291271,-0.231363163907426,0.307108218172341,3421.92303535225,0.999888070170571,"z_b[9]"
"z_b[10]",1.04768888461428,0.00678838830041122,0.42521648010654,0.228601600821619,0.76095992836397,1.04388426179645,1.32787427452655,1.8737516276477,3923.61895235142,1.00004697463891,"z_b[10]"
"z_b[11]",0.697796362139129,0.00829286506437783,0.622801323420205,-0.535645114249753,0.292348446127477,0.708678614852002,1.12177699213248,1.89926451966334,5640.13962955505,0.999760317290849,"z_b[11]"
"z_b[12]",0.219684686252316,0.011137395840519,0.630725903243879,-0.977546357899819,-0.223110528040481,0.221666227890248,0.640490501427199,1.44341626144509,3207.11123989599,0.99997050262111,"z_b[12]"
"z_b[13]",0.202128668904933,0.0102576236817462,0.670158871894968,-1.05964441125307,-0.24574827309675,0.198290650942714,0.642058978013241,1.53483139254075,4268.36960214649,0.999996520738262,"z_b[13]"
"z_b[14]",-0.997237405148085,0.00717426579439375,0.402411332867749,-1.79404580323003,-1.26556747540537,-0.986589560495098,-0.721495810504127,-0.23189050221918,3146.19387298714,1.0000821485475,"z_b[14]"
"z_b[15]",-0.665483112122742,0.00784457713045131,0.425656319012231,-1.48637714098826,-0.946117303637622,-0.665085257984677,-0.392257268786814,0.167258639447663,2944.2799063798,1.00047018861536,"z_b[15]"
"z_b[16]",-0.363280543605032,0.00974660283831344,0.663852033798941,-1.6668443870487,-0.812009497196359,-0.368985500543943,0.0635784651360697,0.985055018506364,4639.12464370214,0.99974136382033,"z_b[16]"
"z_b[17]",-1.05842320442148,0.0108330729069063,0.641071734911096,-2.27088798655272,-1.50528110628957,-1.05526942711375,-0.625593779949188,0.208113948157355,3501.94988084002,0.999843541760928,"z_b[17]"
"z_b[18]",0.949362521477529,0.0078502654948592,0.425117483883196,0.132378721013354,0.676455993380625,0.95779241988358,1.22997522765183,1.77661651894248,2932.5757820747,1.00004517492805,"z_b[18]"
"z_b[19]",-0.139827276011131,0.00981925643429066,0.648280151682066,-1.38032244836605,-0.578459223147761,-0.145643298023967,0.27471507566598,1.18879410154083,4358.81308720781,0.999920067921332,"z_b[19]"
"z_b[20]",0.127797830534719,0.00658702001023942,0.399018292781643,-0.648697788424411,-0.13502253481601,0.126775051095397,0.388636610781576,0.920864104395,3669.50637704536,0.999720048266504,"z_b[20]"
"z_b[21]",1.37462212117526,0.00717220904947147,0.409325479460987,0.577035322038363,1.09994322609902,1.37073830345226,1.63866364099276,2.21117831854882,3257.10440097785,0.999785780314561,"z_b[21]"
"z_b[22]",-0.0622204017272664,0.00905797986761469,0.624046289909909,-1.29493714099482,-0.483050387021697,-0.0642141002679965,0.352294580154933,1.15822734650057,4746.47184367194,0.999873132751171,"z_b[22]"
"z_b[23]",-2.23878804770981,0.0110335726904185,0.430546603000132,-3.06731762344476,-2.52937011751129,-2.23771769165834,-1.95824358354957,-1.38610782917018,1522.67778946449,1.00185819754026,"z_b[23]"
"z_b[24]",-0.914091864294402,0.00731087207149585,0.405385196103276,-1.70572305834871,-1.18063839800224,-0.910339395646874,-0.649375292776239,-0.113006212827467,3074.66214612803,0.999744664322558,"z_b[24]"
"z_b[25]",1.10377951794358,0.0141081185854406,0.67960961104752,-0.215174540737294,0.672951360311299,1.102512836682,1.53739866087619,2.45813686161436,2320.49598407753,1.00128660424541,"z_b[25]"
"z_b[26]",-0.562651181918092,0.0101185853871776,0.54162317010987,-1.60898631950642,-0.920414327090213,-0.559706767976029,-0.204451586243294,0.486305447301651,2865.19950691472,0.999855973653543,"z_b[26]"
"z_b[27]",-0.363586737975108,0.00982353599909294,0.640124689586919,-1.58161429223231,-0.799218295616377,-0.364773904080464,0.0789851788700426,0.860550787829816,4246.13183863652,0.999851445392799,"z_b[27]"
"z_b[28]",0.514617780946925,0.00820412669522619,0.43452256983594,-0.325778252164805,0.233382766441006,0.505001944811616,0.800090135582036,1.37080191792724,2805.17501260439,0.999673878344542,"z_b[28]"
"z_b[29]",0.67729119717604,0.00723361732635992,0.442798356758363,-0.166456477202566,0.389565608506683,0.675912361570047,0.966777180515308,1.55459393717646,3747.14881573419,0.99994346365188,"z_b[29]"
"z_b[30]",1.17703960587317,0.0090891199118757,0.62366239816211,-0.0547862210106982,0.767910233175848,1.17575539834824,1.59157666317074,2.40839928502483,4708.20598004935,1.00048315152961,"z_b[30]"
"z_b[31]",-0.141729783150871,0.0092490220264291,0.638610711254721,-1.36796338539671,-0.565960131863102,-0.143697704023753,0.276032110188649,1.12698038008162,4767.39097202011,0.999976469710873,"z_b[31]"
"z_b[32]",1.09538194054546,0.0116269390547804,0.528813366006638,0.0264040478412368,0.746009376455092,1.10042653531721,1.4632415851118,2.10993270965994,2068.5882581656,1.00066365057457,"z_b[32]"
"z_b[33]",0.126247441022619,0.0096065590724568,0.652437994615942,-1.10955251475792,-0.325856743006015,0.11543966532327,0.558608560233567,1.41446129761514,4612.5679076663,1.00028070518249,"z_b[33]"
"z_b[34]",-0.668855948722444,0.0115765829491392,0.56088457033257,-1.80164513491968,-1.03718295055972,-0.663738590263558,-0.291265143267722,0.412847891358451,2347.39518806332,1.00026517766792,"z_b[34]"
"z_b[35]",0.160888899812396,0.00685112515305112,0.406374472130567,-0.65145258606862,-0.102970170684409,0.160418082090057,0.429488169243534,0.953352534213696,3518.26894236654,0.999935596954694,"z_b[35]"
"z_b[36]",-0.353705640596727,0.00693328560508447,0.411301908850511,-1.18474186019595,-0.624666717678702,-0.348162068735389,-0.0838642613475364,0.442656509531657,3519.19448958793,0.999651287698881,"z_b[36]"
"z_b[37]",-0.351601876442333,0.00841164902542354,0.534574780973308,-1.40415691264326,-0.698946871344228,-0.365243408072024,-0.0008142981935459,0.708087475173588,4038.82137744609,1.00014766384586,"z_b[37]"
"z_b[38]",0.443760201768642,0.0144695832477465,0.593371502252198,-0.845669143525995,0.0825636299509966,0.460980414567602,0.835566351373647,1.55709410652518,1681.67211871389,1.00041363617891,"z_b[38]"
"z_b[39]",-1.30525743154829,0.00757413518770966,0.417020985040553,-2.11740325098995,-1.58434288235207,-1.29813759027928,-1.01797612275671,-0.491005638121788,3031.44515081505,1.00010096645242,"z_b[39]"
"z_b[40]",-0.228118826020074,0.0120154107754754,0.622216012345873,-1.4684021915926,-0.636897688621269,-0.220168222373225,0.196446990408637,0.938818951190484,2681.66868672227,1.00022499585772,"z_b[40]"
"z_b[41]",-1.78152771231124,0.00722473773670586,0.413000559121933,-2.58744381296301,-2.05136568921325,-1.78445245265614,-1.51049601044971,-0.964682577293742,3267.81232319837,0.99987441819637,"z_b[41]"
"z_b[42]",-0.248160893108671,0.00798547593888695,0.441172899460663,-1.11655894522371,-0.535280332808057,-0.243408398051294,0.0462860018342697,0.61068331265124,3052.22146523294,0.99998302952953,"z_b[42]"
"z_b[43]",1.42013584361821,0.00932553017414935,0.595514248582509,0.251065180795398,1.01899020461019,1.42065631972241,1.82898972828199,2.55372482278145,4077.90637820597,1.00025496482366,"z_b[43]"
"z_b[44]",-1.91213914285272,0.0167852968435446,0.468540641470568,-2.80281230039244,-2.23581724323922,-1.91022674074617,-1.59628426105669,-0.97374546052185,779.177644288805,1.00392450126032,"z_b[44]"
"z_b[45]",-1.2270398037207,0.011621358666567,0.434887843267752,-2.09600273191457,-1.5159404562635,-1.22056827509914,-0.939757133546092,-0.377004231683472,1400.36331648022,1.00217864708956,"z_b[45]"
"z_b[46]",-1.66137597264865,0.00751604368047984,0.441092399730197,-2.51961421072674,-1.94798479686939,-1.65191773396959,-1.36387797105047,-0.802223923500037,3444.13811215444,1.00024286636901,"z_b[46]"
"z_b[47]",1.79949731396602,0.00849156177347641,0.436824913880657,1.00682500300534,1.52126639212971,1.80098356572526,2.07591714249904,2.64787694394172,2646.30351286767,0.999793798382066,"z_b[47]"
"z_b[48]",1.39173120018948,0.00743460270887362,0.401760978565826,0.637390150307846,1.11646865351924,1.38706267458156,1.65428796674168,2.21225368048872,2920.24961369318,1.00014312722468,"z_b[48]"
"z_b[49]",0.232975546480626,0.0112268361946437,0.544719307708093,-0.856194929988315,-0.123951813939235,0.249583632413358,0.603524458733443,1.2560258415973,2354.13175841114,0.999795911834816,"z_b[49]"
"z_b[50]",-1.33082510193376,0.00839793739889952,0.416954310606706,-2.16621955525625,-1.6159149918314,-1.32351304626979,-1.04384132217432,-0.529444331294863,2465.08370157916,1.00044732586185,"z_b[50]"
"z_b[51]",0.772202647485785,0.00683361903849989,0.39781429615317,0.0239183460296291,0.506998133748266,0.76554458475151,1.03329694309314,1.56158218056834,3388.90382763363,1.0005624224241,"z_b[51]"
"z_b[52]",-0.97767046022501,0.00690565083500722,0.407782817302419,-1.77667071643053,-1.24237328592242,-0.982484154065402,-0.717771512665486,-0.163589336063448,3486.97322533443,0.999660500920822,"z_b[52]"
"z_b[53]",-0.776851916425841,0.00826608777294401,0.433818614827849,-1.63746813146254,-1.05690609515134,-0.783789439792242,-0.496138262922949,0.0915017293594168,2754.33234152201,0.99998945323251,"z_b[53]"
"z_b[54]",0.39567247336338,0.00805988703302633,0.43652847210172,-0.458283936567873,0.106561460857368,0.396507465632733,0.690500603773043,1.24175165320641,2933.37266824288,0.999659051856175,"z_b[54]"
"z_b[55]",0.833132100959089,0.00877834505068499,0.43919618973456,0.00912326782259549,0.548631748351362,0.834724971820516,1.12057230154729,1.68980392232566,2503.17856990896,1.00015421337445,"z_b[55]"
"z_b[56]",1.34618275743619,0.00872225026915235,0.389125035665276,0.604122162051698,1.08783768374461,1.33568602010849,1.60066982894811,2.13110908129254,1990.31244871127,1.00240061594326,"z_b[56]"
"z_b[57]",-0.641827483658046,0.00724614427868356,0.401422278147543,-1.45335964053101,-0.897661804084341,-0.640069346037684,-0.376251017885905,0.136864408209436,3068.94417453113,1.0018455480653,"z_b[57]"
"z_b[58]",-0.877954318377682,0.00710946111826832,0.402846836175161,-1.67165403623976,-1.13873351795218,-0.87360908799872,-0.612201213001564,-0.0899942732730542,3210.75041665179,0.999756123865896,"z_b[58]"
"z_b[59]",-0.576722806081455,0.010377584266051,0.652659586754271,-1.83805115941233,-1.01270232902484,-0.58143324452914,-0.148140237123748,0.7142337935077,3955.31345098387,0.999878399678341,"z_b[59]"
"z_b[60]",-0.561251402691931,0.00720532939470792,0.419773471049042,-1.38183559230855,-0.83478127231718,-0.565813443692502,-0.283687600380036,0.277918646865267,3394.08174417087,0.999637580393643,"z_b[60]"
"z_b[61]",0.562784898711994,0.00730533409699068,0.400939431210511,-0.185899617129281,0.301409151195457,0.558805596867914,0.834103946978872,1.33160892018229,3012.15540834933,1.00049069458904,"z_b[61]"
"z_b[62]",-1.62964098097309,0.00816863215671707,0.410198732143397,-2.43434629071372,-1.89386181071527,-1.64051078807519,-1.36225390581534,-0.795005541261293,2521.6798492389,1.00054246298967,"z_b[62]"
"z_b[63]",1.04677451750407,0.0123921608322546,0.644301012399806,-0.221473769058385,0.618729691754527,1.04442379625568,1.48425816712992,2.28414488210395,2703.23340102073,1.00024443330088,"z_b[63]"
"z_b[64]",-0.813883018772936,0.00777255374568997,0.403438814390052,-1.59161055577919,-1.08218911911638,-0.806111158216408,-0.535355486696615,-0.0376702564007268,2694.18795480342,1.00017688626017,"z_b[64]"
"z_b[65]",-0.0122486603967925,0.00704002303928889,0.407748634217956,-0.798420230573151,-0.281895738256689,-0.0188700889151812,0.257067457132373,0.797256126085211,3354.57008056936,1.00008217410843,"z_b[65]"
"z_b[66]",-1.01548553988747,0.0103415962408679,0.667228589025369,-2.28567625592313,-1.46480645736481,-1.01558659058093,-0.567905029335958,0.320810030747364,4162.69064478006,0.999694467996798,"z_b[66]"
"z_b[67]",-0.56153200406727,0.00748223922836356,0.386335697957581,-1.35262148811656,-0.814158612786551,-0.55385701737303,-0.30553825553971,0.170507688083649,2666.03900759981,1.00034347605406,"z_b[67]"
"z_b[68]",0.845142621772756,0.00849297735416771,0.631251377228917,-0.348808154048186,0.410505435893192,0.846119561860174,1.26147029338204,2.10156103839547,5524.39527499592,0.999898324946186,"z_b[68]"
"z_b[69]",1.13280904976191,0.00769651477134612,0.419978120164786,0.304111813786973,0.869644022193377,1.15047968240027,1.40729845191756,1.91129460643128,2977.59150096225,1.00023979292154,"z_b[69]"
"z_b[70]",2.65816291512472,0.00894087864629993,0.463687176916969,1.77513232971362,2.33801331443135,2.65564312242655,2.9746080006413,3.55950479883312,2689.61285047437,1.00016380519499,"z_b[70]"
"z_b[71]",0.0180280662873443,0.0135025714021842,1.00103992384863,-1.98610800100579,-0.637025578252028,0.0314973324393352,0.677220172874388,1.96318443507059,5496.29243885028,0.999750119081201,"z_b[71]"
"z_b[72]",0.682174453679331,0.00744720954445508,0.410749392307258,-0.117371444205933,0.422931536964078,0.675409606673984,0.951072621518577,1.47782108669226,3042.05254552628,1.00030908323696,"z_b[72]"
"z_b[73]",-0.4662015411788,0.00652827529098078,0.401074903572048,-1.27378555295786,-0.723946800453413,-0.461053681434941,-0.196660739504363,0.306993284514651,3774.45329425708,0.999775472572464,"z_b[73]"
"z_b[74]",0.909880516573928,0.00956609360600358,0.490943804109936,-0.0510862081383625,0.577152750751746,0.909804861189695,1.24137011287281,1.86600415466716,2633.86987142639,1.0006449528725,"z_b[74]"
"z_b[75]",0.0195834755974054,0.00745226714734291,0.429505470575332,-0.8017184377734,-0.268491458059045,0.00614215649633355,0.300757679531186,0.895389091811232,3321.7012470971,0.999943852331648,"z_b[75]"
"z_b[76]",-1.32814679718614,0.00897663127915036,0.430178286912965,-2.15667514490135,-1.60409748720934,-1.34213107020081,-1.05526924813935,-0.461258551857155,2296.51982172888,0.999874452483571,"z_b[76]"
"z_b[77]",-0.102930940427377,0.00946870863936591,0.638949048953869,-1.33433845342697,-0.536945855099777,-0.11532544582047,0.316728581484729,1.16080386083237,4553.55880899405,0.999947563562367,"z_b[77]"
"z_b[78]",2.10587709844884,0.023475987851759,0.678372296861297,0.859280087317708,1.69028140180539,2.1107967167147,2.53864202295407,3.36685637714471,835.003807613455,1.00223320373462,"z_b[78]"
"z_b[79]",-0.805019971325145,0.00661376727385201,0.398825955794462,-1.59317542256978,-1.07194987215071,-0.801501027140705,-0.542626435814519,-0.0377726011683552,3636.37791653321,0.999827050544,"z_b[79]"
"z_b[80]",-0.0256198264033736,0.0122344663529067,0.45971449456161,-0.95803973455906,-0.328814721641555,-0.0169161078770274,0.281138787195128,0.869524007063576,1411.90778320425,1.0034113247697,"z_b[80]"
"z_b[81]",0.767419019978065,0.00807498391427878,0.408607202955996,-0.0266311412405777,0.50138886915836,0.767251332582559,1.03269085755047,1.56239389171288,2560.52313724193,1.00096962191482,"z_b[81]"
"z_b[82]",0.291663304193758,0.00804019537969031,0.438189188683696,-0.574049017320916,0.00342842749470657,0.305740845758214,0.587588229152975,1.11888411872252,2970.23021363226,1.00019841795637,"z_b[82]"
"z_b[83]",-1.13253596424269,0.00725454259710208,0.409616464650837,-1.96784056328261,-1.39286724304738,-1.12096130796161,-0.855861565454561,-0.338023308762102,3188.12058576436,0.999952293456092,"z_b[83]"
"z_b[84]",-0.0456326857192588,0.0130639720793883,0.978839322802848,-1.97068296691551,-0.726411853453578,-0.0295964119408682,0.63939752732115,1.79732294469829,5613.99897100689,1.00008786157646,"z_b[84]"
"z_b[85]",0.518357429861914,0.00753211929434411,0.426573337283275,-0.322871691474564,0.23853778918574,0.512763104616432,0.79900367642338,1.35699369756755,3207.39932666097,0.999687093396137,"z_b[85]"
"z_b[86]",-1.46060722204254,0.0109239147188109,0.441111246471844,-2.30234528202945,-1.75820291364067,-1.46541921446955,-1.1667270623617,-0.558539926768413,1630.57079388634,1.00129749510156,"z_b[86]"
"z_b[87]",0.171643581040767,0.00785128093927205,0.515972443449472,-0.832330929985408,-0.176009204534124,0.16954027908304,0.519950986044021,1.20097687616855,4318.88838075489,0.99981291178002,"z_b[87]"
"z_b[88]",-0.0861555367892587,0.00628290687920907,0.405749774277495,-0.906488717571152,-0.347859584403046,-0.0761476707760204,0.179688725348283,0.696859847512226,4170.56916418481,1.00001904786467,"z_b[88]"
"z_b[89]",-0.777376237783827,0.00655140182937577,0.403285216847944,-1.59279697815943,-1.04986990622633,-0.770635239485509,-0.512675379487709,0.017935539226504,3789.2750438339,1.000382179452,"z_b[89]"
"z_b[90]",-0.246989592005108,0.00649632550854745,0.388873327435018,-0.994926471390733,-0.504419666797686,-0.244994399964214,0.0105252268220752,0.502016687636279,3583.28009293005,0.99965844803831,"z_b[90]"
"z_b[91]",-0.406479237327569,0.00773365402259359,0.420685598369335,-1.22810250844189,-0.684871883604326,-0.414564325504148,-0.129491987372059,0.436017384324203,2959.00576227137,1.000225084956,"z_b[91]"
"z_b[92]",1.01957857953635,0.00922157266171903,0.665562865906111,-0.272317081363545,0.570608615961733,1.01555942997676,1.46879786016327,2.28917811552758,5209.16580473622,1.00031212409094,"z_b[92]"
"z_b[93]",0.022805467198295,0.00788967893169381,0.423767652550626,-0.811712136663007,-0.253579514226042,0.0220494931916295,0.304072243231151,0.843872854661761,2884.94106195979,0.999928978543783,"z_b[93]"
"z_b[94]",-0.00857941903052396,0.00784053404578947,0.435207775395928,-0.84620400384155,-0.302489600925265,-0.0170632271153185,0.276622289524275,0.878553219149814,3081.0730958362,0.999746820401322,"z_b[94]"
"z_b[95]",0.466201423607226,0.00788486494780568,0.465112214184766,-0.416274484178495,0.160714575664362,0.454772751733053,0.776596297018991,1.39501599151077,3479.58116116323,1.00029261060606,"z_b[95]"
"z_b[96]",-0.833032817423017,0.00831398212032989,0.458418259239679,-1.72205142067645,-1.1413868272165,-0.832930950568964,-0.531792069202483,0.0804395646209188,3040.22441911291,1.00034905232082,"z_b[96]"
"z_b[97]",0.019349110210711,0.00624870812220228,0.39130528835966,-0.72171887736333,-0.236716863992205,0.0218807855870756,0.276151485112033,0.797913669996876,3921.48859402453,1.000235791632,"z_b[97]"
"z_b[98]",0.0121071804797058,0.0148975795256202,0.567608806328843,-1.1131146103298,-0.374374879005117,0.0209405245275499,0.403056883343748,1.09689316831005,1451.66639976928,1.00303410291766,"z_b[98]"
"z_b[99]",0.557355722548496,0.0107214532988577,0.649492849802721,-0.73389712394965,0.121244140901119,0.569065532791901,0.985198364735815,1.81674106989326,3669.79185360736,0.999860171128582,"z_b[99]"
"z_b[100]",1.75545230563346,0.00841652310469975,0.40345572740124,0.957739846460471,1.48696320125349,1.74833941554124,2.02919139143865,2.52696851206834,2297.87462918674,1.00085925057245,"z_b[100]"
"z_b[101]",-0.861148822680169,0.00762542709100062,0.517565284304011,-1.90460037797127,-1.21393158301601,-0.859269755881027,-0.511096072720449,0.151656719398002,4606.82728772896,0.999875352760798,"z_b[101]"
"z_b[102]",-1.28242167513991,0.00803106478854999,0.411715500392072,-2.10101096990227,-1.5564944461384,-1.28655622024336,-1.0137932752275,-0.46806879124636,2628.1380656532,0.999870390689713,"z_b[102]"
"z_b[103]",0.0573973899869395,0.00699576309992729,0.41014741443859,-0.707806921511206,-0.225223524500178,0.0525893578875074,0.322714850683486,0.893892478661444,3437.23929018878,1.00017587890114,"z_b[103]"
"z_b[104]",0.759069204876296,0.0105686626877782,0.608887275155093,-0.449496380036677,0.357714843337871,0.767662300331417,1.18057360233395,1.90919492537376,3319.20229374797,0.999934657126213,"z_b[104]"
"z_b[105]",-0.0344421549558166,0.00661623864745856,0.402283091582507,-0.848446460630272,-0.294423230895673,-0.0246039463962453,0.233930321361526,0.738903438738356,3696.93006006241,0.999925941737583,"z_b[105]"
"z_b[106]",0.257733685329741,0.00659193675828739,0.386550725266751,-0.488629285243619,-0.00603706646751867,0.254944845973241,0.519059844923231,1.00963459116555,3438.64166076946,1.00123169786233,"z_b[106]"
"z_b[107]",0.370246327378848,0.00678475275871461,0.430576524727445,-0.461706489475226,0.0850751428040671,0.3677515333194,0.659290267814292,1.21236479414198,4027.4730569462,1.00022466373921,"z_b[107]"
"z_b[108]",-1.53608018923584,0.00755720374099314,0.403925582865921,-2.33526187226698,-1.80487831276413,-1.53161697424511,-1.26211151663122,-0.77175047980081,2856.80408972032,1.00071225668833,"z_b[108]"
"z_b[109]",-0.934284288380666,0.00637533798594766,0.395269331732856,-1.70886007082017,-1.20340513530138,-0.937093320166185,-0.671920419356237,-0.178202772569701,3843.96842509706,1.00028450096719,"z_b[109]"
"z_b[110]",-0.0289060417855775,0.0156985230152325,0.989528080463376,-1.9920442072382,-0.708606855852076,-0.0136194557216274,0.647614099100589,1.85747059659489,3973.18381671521,1.00081197437825,"z_b[110]"
"z_b[111]",-0.622613404017768,0.00691434206731827,0.409889432912758,-1.43419219564145,-0.903299666746031,-0.619911196105681,-0.343624832317997,0.162907393797182,3514.24246218623,0.999741573704026,"z_b[111]"
"z_b[112]",-0.0598851638736593,0.007186436278939,0.408704699051788,-0.868406435801007,-0.316263313818432,-0.0644734846488969,0.212874425679338,0.734525207605866,3234.38790143354,1.00018519579189,"z_b[112]"
"z_b[113]",-0.895825029565389,0.00758090978383681,0.409446780281617,-1.69328299922595,-1.16574545523883,-0.891122721338222,-0.621249309602337,-0.0970352113731409,2917.10635882942,1.00069959761582,"z_b[113]"
"z_b[114]",-1.11197082390084,0.00695038796358069,0.404961822553754,-1.92885023196029,-1.36697964380808,-1.10787479651417,-0.841626967557652,-0.347281636374373,3394.76777127635,1.00017357340766,"z_b[114]"
"z_b[115]",0.421449176527463,0.0111851443910968,0.643172721254644,-0.862851687570463,-0.0168250789456467,0.422136606343315,0.86241765077335,1.66760523101806,3306.5267709412,0.999930627856834,"z_b[115]"
"z_b[116]",0.447519471865292,0.00796167621508652,0.413895462766531,-0.31918354036218,0.177526463121599,0.446013222285805,0.709837186940815,1.25025674875213,2702.54110164434,1.00305105544166,"z_b[116]"
"z_b[117]",-0.839273317585377,0.0117867522664825,0.556774025706385,-1.93570423964293,-1.21813033251119,-0.834489876369247,-0.466035385783535,0.250665122713992,2231.35988922985,1.00053667012996,"z_b[117]"
"z_b[118]",-1.01155185727486,0.0138196078259544,0.715161829083321,-2.4464340420693,-1.48927980351809,-1.00985818266408,-0.538198548900545,0.433495217798755,2678.04096132311,1.00165655129395,"z_b[118]"
"z_b[119]",-1.93123992049754,0.00645535514801764,0.407954340225844,-2.71636382193274,-2.20338718824514,-1.92341326804444,-1.65839592227914,-1.14372458859974,3993.76802003798,1.00054956910941,"z_b[119]"
"z_b[120]",0.972445196751589,0.00888554956813829,0.63592729918485,-0.271337137117471,0.546877808053358,0.963331370385266,1.39860897162147,2.23601379525526,5122.07991200382,0.999821774931173,"z_b[120]"
"z_b[121]",1.03121407185447,0.0117041710439006,0.647495987843942,-0.216018500661708,0.601518374035015,1.03064055600163,1.46212612443609,2.31015897342414,3060.50323970849,1.00089697446155,"z_b[121]"
"z_b[122]",0.966330720913802,0.00615406947653701,0.400619003242374,0.188366400097161,0.692269413121629,0.964036695249944,1.23136672351636,1.76151427307846,4237.77897839879,1.00026965796797,"z_b[122]"
"z_b[123]",1.27161887927032,0.010601123464442,0.62366610582184,0.0226381328493992,0.859413504447277,1.27425766286988,1.6892514873499,2.50964346942427,3460.99123540556,1.00013199850532,"z_b[123]"
"z_b[124]",0.997468666233213,0.00909624756947483,0.49753902133067,-0.00189713111422586,0.665319269959729,1.00805045576161,1.3310675232574,1.95256967337269,2991.78066651113,1.00021419306598,"z_b[124]"
"z_b[125]",-0.290619236913704,0.00676186874284844,0.395043808288973,-1.09045158770827,-0.542607253860313,-0.290983141036674,-0.0309807921822397,0.469943271164291,3413.16313340035,1.00079463466172,"z_b[125]"
"z_b[126]",0.419511555037725,0.00663199955128463,0.410570391607304,-0.392661856771452,0.146026026623608,0.424146311168346,0.695299581883004,1.20523150703081,3832.53630447036,1.00147696847929,"z_b[126]"
"z_b[127]",-0.49692891224586,0.00674290696790862,0.412453260683475,-1.29913932548233,-0.776828095134373,-0.499816793130645,-0.224276784288657,0.298899141130448,3741.58096202246,1.00005280961415,"z_b[127]"
